DATE,CPI_YoY
2000-11-01,0.03444180522565321
2000-12-01,0.03436018957345954
2001-01-01,0.037212049616065945
2001-02-01,0.03529411764705892
2001-03-01,0.029824561403508643
2001-04-01,0.03218256290228205
2001-05-01,0.035630841121495394
2001-06-01,0.03193960511033689
2001-07-01,0.027214823393167498
2001-08-01,0.027214823393167498
2001-09-01,0.025921658986175045
2001-10-01,0.02127659574468077
2001-11-01,0.01894374282433997
2001-12-01,0.01603665521191311
2002-01-01,0.011958997722095743
2002-02-01,0.011363636363636465
2002-03-01,0.013628620102214661
2002-04-01,0.01643990929705219
2002-05-01,0.012408347433727984
2002-06-01,0.010692177827799743
2002-07-01,0.01465614430665152
2002-08-01,0.01747463359639223
2002-09-01,0.01516002245929271
2002-10-01,0.020270270270270174
2002-11-01,0.022535211267605604
2002-12-01,0.024802705749718212
2003-01-01,0.02757456387169399
2003-02-01,0.03146067415730336
2003-03-01,0.03025210084033625
2003-04-01,0.02175125488008911
2003-05-01,0.018941504178273005
2003-06-01,0.01948775055679297
2003-07-01,0.020555555555555438
2003-08-01,0.02216066481994461
2003-09-01,0.02378318584070782
2003-10-01,0.02041942604856528
2003-11-01,0.019283746556473913
2003-12-01,0.020352035203520247
2004-01-01,0.020262869660460092
2004-02-01,0.01688453159041381
2004-03-01,0.017400761283306032
2004-04-01,0.022925764192139875
2004-05-01,0.028977583378895444
2004-06-01,0.03167667941015839
2004-07-01,0.02939575394665228
2004-08-01,0.025474254742547275
2004-09-01,0.025391680172879516
2004-10-01,0.03190914007571655
2004-11-01,0.03621621621621607
2004-12-01,0.033423180592991875
2005-01-01,0.028448738593666034
2005-02-01,0.030530262453133394
2005-03-01,0.032068412613575736
2005-04-01,0.03361792956243326
2005-05-01,0.02869287991498415
2005-06-01,0.02541026998411855
2005-07-01,0.03067160232681121
2005-08-01,0.03646934460887952
2005-09-01,0.04741833508956805
2005-10-01,0.04350104821802936
2005-11-01,0.03338549817423053
2005-12-01,0.03338549817423053
2006-01-01,0.04018789144050117
2006-02-01,0.0363825363825363
2006-03-01,0.03417918177110302
2006-04-01,0.03613835828600931
2006-05-01,0.03977272727272729
2006-06-01,0.041817243159525175
2006-07-01,0.041046690610569536
2006-08-01,0.03926568077511483
2006-09-01,0.02012072434607637
2006-10-01,0.014063284781516971
2006-11-01,0.01968702675416467
2006-12-01,0.025239777889954462
2007-01-01,0.020757651781234232
2007-02-01,0.02420260782347028
2007-03-01,0.027981972959439272
2007-04-01,0.025929247633283525
2007-05-01,0.02709885742672613
2007-06-01,0.02692765113974227
2007-07-01,0.023178905864958077
2007-08-01,0.01897448478900876
2007-09-01,0.028338264299802685
2007-10-01,0.03610698365527476
2007-11-01,0.04373267326732666
2007-12-01,0.04108813392417532
2008-01-01,0.04294695655165981
2008-02-01,0.04142959270611968
2008-03-01,0.03974903550134434
2008-04-01,0.039037609759888126
2008-05-01,0.04088413823123993
2008-06-01,0.04935966105947864
2008-07-01,0.054975120783418374
2008-08-01,0.053080171620912386
2008-09-01,0.04953319875136075
2008-10-01,0.03731057889956513
2008-11-01,0.010999174706166848
2008-12-01,-0.0002222800255385904
2009-01-01,-0.0011358601902212717
